hr,rr,dngr
89.37489366,24.87228765,F
96.27054289,26.45768418,F
99.4400173,21.43741876,F
98.51849955,27.99819675,F
97.31446811,24.69987334,F
85.82328635,23.8367074,F
100.4158531,24.92379508,F
105.9764385,22.8096835,F
91.43931811,28.36895868,F
103.959306,24.41476168,F
108.5790245,23.08134231,F
92.42773275,27.08584022,F
88.85599476,26.62680715,F
111.3278822,24.08492453,F
107.9972044,24.72579156,F
75.45194194,22.30571727,F
85.08810422,23.33136132,F
88.92173734,22.63768722,F
116.3674634,21.97037723,F
92.25648053,25.3225382,F
76.64838605,27.46149867,F
88.07665091,27.0847549,F
84.27651302,22.6620806,F
100.716197,29.49566521,F
101.5005595,25.20966206,F
78.52078973,28.59382447,F
96.01107027,23.983335,F
89.86551018,22.42161933,F
86.05654569,24.13009179,F
91.76857526,24.32850211,F
102.2849113,25.50164653,F
94.49077014,24.82192847,F
74.00788,24.96433854,F
104.6104859,26.57579149,F
106.8752103,26.62697274,F
83.95531529,25.21725853,F
84.68254397,25.21122461,F
101.6106362,27.26600963,F
80.59996585,26.75806826,F
88.04898285,25.66097823,F
94.86189834,24.12600942,F
105.8907033,24.77045657,F
95.85778147,25.5258172,F
87.54333854,24.00708501,F
118.0379063,23.39001318,F
99.90019206,28.24994578,F
89.09439272,25.81230789,F
96.29498806,22.69088424,F
94.55082848,24.28452846,F
92.20535145,28.51477469,F
87.22765637,23.0089241,F
88.56280052,25.28488724,F
90.96391476,25.93796703,F
95.66311321,24.18120673,F
97.12544321,27.84232645,F
72.70035514,21.11339204,F
98.171679,27.7372504,F
101.5317882,25.69978975,F
90.77494186,26.2038461,F
84.43734328,24.80789857,F
89.57100942,25.51838714,F
107.5132308,24.17072302,F
94.75536723,24.8404825,F
95.99177997,23.01848568,F
90.95492524,21.50014317,F
80.34905157,24.28617461,F
90.78599335,24.50344857,F
96.25605027,26.44674901,F
98.99265758,25.66985954,F
77.47946395,28.79296228,F
99.03229215,24.42655985,F
91.58627413,27.43590961,F
93.69902708,25.41542991,F
91.37133494,21.78940562,F
104.0617328,23.82005022,F
79.95110736,23.04871666,F
81.97514959,23.76831381,F
107.3022669,26.88800037,F
112.9551126,24.58538723,F
86.81835597,21.61771319,F
96.27004467,24.07873394,F
96.28407992,26.3950896,F
88.36950532,27.3876791,F
83.31236137,24.89260716,F
111.0621201,22.0790742,F
92.57143338,25.12229192,F
95.48904571,25.89596995,F
102.4310709,23.93371078,F
94.30939806,25.76892262,F
105.3274631,24.7595666,F
86.47640363,23.2792401,F
94.70536986,26.94777316,F
104.2660368,23.84954348,F
94.47508239,27.43792267,F
89.27531676,23.8739053,F
106.7753587,26.79935161,F
111.6959764,25.07289547,F
102.4680891,25.34171051,F
92.91211,26.92374639,F
115.9079471,25.25270857,F
93.44256788,23.91993481,F
87.54691578,25.83548099,F
98.66250978,26.33675413,F
89.94403523,28.45910888,F
94.39906651,24.87655494,F
88.45342872,28.36777331,F
100.6908615,24.46359232,F
96.06040316,26.96556134,F
89.64111853,23.87327761,F
99.55581603,24.8186642,F
93.5676926,26.19219526,F
104.9265373,27.16323664,F
102.827451,27.00238574,F
86.40108966,24.14983974,F
92.68281898,23.2055478,F
101.9252688,24.88643467,F
95.71837358,25.07540938,F
100.4977978,23.63995211,F
109.2511279,23.1319643,F
87.51888326,20.74841026,F
86.70205318,25.00170196,F
85.42000174,25.76669914,F
91.85065455,24.00152913,F
86.76218022,23.85331024,F
108.305193,21.61822528,F
94.3612103,24.27307194,F
103.0652254,25.88965212,F
82.63797642,24.35735531,F
89.24437771,25.53789988,F
106.2802517,22.19383817,F
102.741516,26.44461275,F
93.99901456,25.72660099,F
104.9759184,24.41176922,F
96.15721126,25.27195733,F
88.89274729,27.47725729,F
104.1747994,23.39027532,F
108.0459979,24.04197813,F
91.39184108,24.64800156,F
101.2973623,21.7554416,F
81.22311503,25.92395091,F
88.74579745,22.34322069,F
94.55669756,23.10119083,F
89.89177357,24.3918822,F
103.8530792,25.10898565,F
96.87888212,24.10931762,F
115.329707,24.11528303,F
104.3005505,26.5058621,F
107.9344031,21.62953167,F
95.27123209,22.8806481,F
93.32698096,25.43564813,F
92.60853101,23.03180996,F
102.654392,24.69435842,F
96.08487658,25.51854355,F
101.9928462,24.80865961,F
109.1709037,27.39275545,F
93.95755618,25.60945437,F
92.82711895,25.42687705,F
103.9685394,22.63885202,F
98.48738637,25.1349017,F
103.3680799,27.35947815,F
89.03210326,23.58737007,F
84.4073251,22.98228551,F
103.1339204,22.15859892,F
85.37731415,23.24914563,F
95.09780167,23.20283931,F
95.4475577,23.51594694,F
104.5916637,23.5869721,F
103.3841976,23.43122361,F
87.02762832,25.11252091,F
92.11182788,25.82626759,F
103.3727164,24.28213121,F
93.16281012,24.69809267,F
91.24658222,21.79786525,F
110.1237108,25.31818372,F
80.01235964,25.37780793,F
103.0706062,26.92546043,F
108.3639557,26.42192581,F
89.13268439,28.59076363,F
94.10352854,24.32857007,F
86.08122026,25.22363598,F
109.4169185,23.49870817,F
87.27535805,27.54887429,F
92.65601498,23.35531528,F
88.03824759,23.43760622,F
118.6653402,25.19321857,F
85.13122197,24.78301431,F
95.40435943,24.96637389,F
96.10526132,23.13458486,F
93.03521866,24.06405461,F
97.09794125,29.2208796,F
103.0296067,24.09567838,F
87.91400872,25.98428372,F
99.10883763,23.91559974,F
89.90060598,26.80308469,F
101.0720652,28.82160365,F
96.09004694,23.73874083,F
92.39402496,26.30040909,F
105.84774,25.5474109,F
100.8480096,24.75211284,F
104.561747,24.96818807,F
94.19942284,26.27609052,F
96.10646438,25.55270002,F
90.62899988,24.72674549,F
92.06085945,23.87519861,F
96.48851944,25.42199727,F
84.5333213,22.89621721,F
88.82898875,26.66155284,F
91.09044668,25.14051428,F
91.04138407,24.84283599,F
90.03382691,23.60171843,F
102.4521652,23.00346457,F
100.1514203,25.16683802,F
88.8462007,23.59644106,F
107.4288448,25.59750358,F
97.24729085,24.63395917,F
92.55091371,25.97341472,F
93.47973515,22.43909049,F
92.7859638,27.24478396,F
97.38362733,26.0235862,F
101.4507978,24.53109442,F
86.38133304,23.59591788,F
92.55023731,24.06873678,F
117.4486727,22.54326821,F
110.8986135,21.47182886,F
110.1080887,24.73795363,F
86.36996728,24.3194269,F
96.01325656,28.69283331,F
94.52828234,25.64570987,F
108.1955855,26.51227902,F
89.02805397,28.39326308,F
101.858611,23.98787829,F
98.00215532,25.9260753,F
79.04525796,23.48867508,F
103.3474649,27.85679673,F
93.7511433,25.80467732,F
91.16763443,24.78974895,F
82.31751582,25.58039217,F
116.4762096,24.65312144,F
91.96675742,21.71112418,F
89.15925142,26.77856394,F
84.92931325,27.30066923,F
84.44383715,23.69328182,F
102.2941734,23.94849443,F
96.22523526,21.90065357,F
96.49661718,20.82650633,F
81.61638092,24.79567808,F
87.5698314,21.02450779,F
110.0044832,23.68299019,F
120.4371375,25.05475462,F
90.9409952,25.54527613,F
87.99844082,27.1625568,F
90.60309628,24.98590218,F
88.26579051,24.291744,F
101.7936058,23.01291758,F
95.64390902,25.1974253,F
81.5975765,23.66260358,F
92.40149277,25.65620092,F
111.0885132,24.71883494,F
91.87907275,23.18240336,F
102.956781,27.44368641,F
98.77503313,24.98290564,F
79.23522999,27.30280443,F
96.75946647,25.83732586,F
90.7692838,21.60683535,F
98.03543634,25.33516035,F
98.11701854,27.98578214,F
89.0313403,25.17092198,F
95.06188822,23.99739724,F
95.54104052,27.10675232,F
87.80742552,27.30536465,F
103.7653399,26.07682964,F
99.29253446,24.46773839,F
100.3931597,25.77534596,F
107.7324786,24.41100054,F
107.817502,24.18226962,F
91.59348019,26.79801812,F
91.15568278,23.23027805,F
94.78576779,23.2768395,F
110.2532647,22.5038046,F
88.86566075,27.29203345,F
89.93148293,26.36266923,F
90.01783277,26.06524981,F
103.557254,22.8672961,F
94.27101779,26.46177421,F
94.42416201,25.20240645,F
95.16136929,26.03601135,F
103.2318516,27.27019118,F
100.8472504,23.40103448,F
85.30413308,25.22039635,F
99.41306694,24.22354467,F
97.50560369,29.24726011,F
108.0177402,25.1060913,F
92.06825127,21.76389576,F
90.34353197,29.0622345,F
96.30324654,23.15139662,F
100.7884139,24.86327935,F
99.86968274,25.28608871,F
83.71052234,26.54290853,F
85.27979028,27.26466592,F
83.6236605,23.94080292,F
89.99009097,23.83620187,F
88.4052104,21.11378854,F
99.74235167,27.05236798,F
88.82833004,23.81534535,F
97.78598563,24.03587002,F
96.80669922,22.95119023,F
109.9608121,24.92008664,F
86.07945699,26.0214024,F
72.2589149,26.85467687,F
90.48187668,23.26678695,F
98.09747383,25.30658109,F
94.98333628,24.88053985,F
108.4644058,26.93243637,F
78.18616814,23.16429059,F
97.26215711,25.88301122,F
86.35256911,27.18334977,F
79.69007784,22.45247059,F
92.04548711,26.59610203,F
85.86673892,24.59130218,F
96.13394713,25.58607536,F
98.69867963,21.43153164,F
95.40072405,25.58581641,F
99.08254952,24.99453936,F
85.67799317,23.18024853,F
101.5195428,25.01123646,F
93.31849014,26.7373653,F
92.32131978,27.08530012,F
81.92786444,25.69648043,F
103.7384903,24.64875083,F
107.3693671,26.67695103,F
90.0306216,25.03146965,F
97.37522669,25.7508399,F
85.70196435,23.07988118,F
101.6516721,26.40354053,F
104.4614077,23.39868149,F
84.34776496,25.27592058,F
106.8004678,24.45364997,F
99.97619147,23.33173894,F
90.43331388,26.18372883,F
76.11774945,27.98477595,F
98.00704357,26.71667415,F
85.43740932,24.07388227,F
99.29567007,24.08474822,F
103.2084689,24.28162308,F
104.4801055,26.60457708,F
99.9704135,26.17686488,F
101.7931287,27.80735911,F
105.4582839,22.50612566,F
96.28549185,23.53966203,F
97.08411977,26.71549773,F
86.93095493,24.47060126,F
99.27257659,26.28745997,F
102.0648379,26.05143228,F
100.5443685,26.29391718,F
96.02221315,25.20674564,F
100.7935275,24.03187775,F
96.5883676,23.80458303,F
101.9801435,23.75907321,F
89.01185602,26.91423746,F
94.29827805,23.61824346,F
116.8046333,25.66965198,F
98.3973519,24.82838446,F
107.0144401,24.74755258,F
94.1887872,25.26029405,F
91.27923629,26.5156452,F
98.1783706,27.13733871,F
106.0648371,26.01791965,F
109.2900056,26.72376718,F
98.02600886,25.93026898,F
94.76270704,25.89567635,F
88.29563425,25.55207996,F
91.3861674,26.37469792,F
101.3336247,26.8695856,F
112.0673309,25.76527401,F
88.3797898,24.89743126,F
90.5841977,27.49290339,F
82.39274248,26.53247105,F
86.36918399,25.23840791,F
87.57870554,24.79732856,F
93.90423906,26.16986957,F
78.37768142,26.69079814,F
95.36283985,25.31222282,F
96.93715092,21.85358794,F
96.25426008,26.45500633,F
91.42071205,22.60145373,F
90.66498776,25.26973278,F
94.05672927,24.1796813,F
100.3539754,24.16526378,F
89.05371043,24.52402852,F
94.48987166,21.24540666,F
94.41305836,26.40169386,F
102.5578598,24.24141542,F
94.24996324,24.04230358,F
100.5284155,25.96034124,F
88.18659547,25.87800978,F
101.5419459,28.04144048,F
102.3892534,24.1823339,F
89.98677409,24.39519287,F
99.06012587,23.87324199,F
113.2851633,24.02589113,F
97.86407047,21.99018246,F
99.47282512,25.76605998,F
92.7296391,22.88257227,F
90.19639239,24.85490775,F
97.98457684,24.74646071,F
89.39780672,27.55779816,F
92.95019984,25.2890744,F
82.7423447,23.18566518,F
109.636052,25.05687873,F
96.68685283,25.51302137,F
102.216137,24.90800855,F
96.21014715,23.27157909,F
112.734458,26.30879055,F
80.04851986,25.24571741,F
103.9457147,24.21989105,F
87.41771339,22.18634927,F
96.19550737,27.45323351,F
93.79048587,26.88479567,F
90.92743404,24.16582731,F
88.93242013,23.494295,F
92.19131867,25.41208677,F
105.2707934,25.30042012,F
92.79839705,28.81775632,F
92.36292576,26.06789882,F
105.080446,25.74413963,F
85.89742478,23.38467389,F
93.80604905,29.55868435,F
89.21223442,24.67986497,F
109.1732218,23.70584097,F
101.8752708,21.83700336,F
98.8921499,25.64248284,F
96.20853081,26.90791618,F
91.87874911,26.25855689,F
95.94943542,24.52546545,F
93.70053807,28.82329895,F
104.1383171,26.70160434,F
97.77991391,24.80172317,F
94.11669258,23.12192705,F
82.78403878,24.16323578,F
100.0759114,25.09582099,F
93.60614104,25.92216892,F
90.17917834,27.43681576,F
102.8174558,23.39686949,F
94.07502681,23.62151826,F
89.15498947,26.99231162,F
77.1228732,27.19175428,F
90.16301234,24.62810579,F
91.85820329,22.57105044,F
97.24715801,25.62012292,F
98.63164931,27.02278053,F
89.67588093,23.86022624,F
85.91260356,29.33757767,F
97.40147797,23.72869379,F
99.27227567,24.81958222,F
103.4779572,24.65670653,F
94.83512107,26.48390302,F
91.26888404,27.17044162,F
88.13099703,25.3019497,F
107.8955254,26.79590087,F
81.90304804,23.45144031,F
110.0716361,27.2637542,F
95.50524094,24.30227142,F
117.6931426,25.23228262,F
90.81328515,23.53974775,F
70.0639842,22.33294256,F
99.52491981,24.54416531,F
91.86068497,25.85892279,F
68.75000277,24.12282594,F
90.39166985,24.39366614,F
86.97440754,23.6732355,F
103.1132787,26.84043826,F
95.22045469,26.46635109,F
98.37129074,23.91855198,F
107.0614028,21.96189245,F
102.8039349,24.65142135,F
102.561698,26.05159715,F
113.1996424,23.69785122,F
99.08775755,26.92179759,F
93.91139371,24.86708957,F
94.31314434,26.4124896,F
103.5793784,25.93021395,F
109.5898593,24.41505975,F
93.7879035,26.6720768,F
91.25301054,26.02475144,F
86.02381192,23.96922616,F
107.4743355,25.5991391,F
109.4260512,20.36181413,F
90.84182675,25.29834198,F
91.45692248,26.23874611,F
89.44524052,25.89303499,F
90.93179049,27.11967563,F
90.58435422,21.84688014,F
87.90079942,21.37371434,F
95.6860604,25.26666581,F
81.29771327,24.89146875,F
98.26290512,23.38748215,F
92.80171494,23.85365663,F
105.7127136,23.71923235,F
103.3800989,24.77568561,F
104.6988314,28.55163312,F
90.2438099,25.36702916,F
101.2582703,25.0227451,F
85.42071983,25.30320076,F
99.8769794,25.43898781,F
113.5374574,26.95570389,F
97.57910854,26.05441155,F
86.96461688,25.06861853,F
91.32349849,26.27859038,F
83.4680246,25.77516061,F
85.33296973,17.56612033,F
90.03264209,23.15112822,F
80.57034476,23.80251782,F
80.75105644,27.53616254,F
102.81739,25.25231534,F
95.03397809,22.07675762,F
100.0163912,25.15204489,F
80.41369803,27.40835838,F
97.01803809,26.93982044,F
95.62678164,24.07342662,F
97.46987105,22.43323428,F
98.51353104,22.85289142,F
99.94128137,24.98605486,F
103.7599263,24.21774723,F
88.86992807,23.49835693,F
92.01947835,27.04233844,F
89.59273453,24.18530053,F
104.3885352,24.13621948,F
97.97300876,24.78237118,F
89.31522487,24.78737243,F
107.0207439,26.29210865,F
83.28912353,23.67600707,F
87.89716357,27.50494168,F
104.6666542,26.17599074,F
85.45990313,26.03387495,F
96.92019813,23.35678818,F
90.84472199,22.85197491,F
95.79646973,21.10954382,F
91.28062072,25.62471956,F
108.3162057,28.47968431,F
91.27942832,28.1927271,F
106.5672621,26.20136005,F
102.3674468,24.48001544,F
102.1446155,22.0591808,F
93.84380523,26.58344364,F
103.9184206,26.35578841,F
89.79121959,25.89249601,F
94.67244632,26.91773496,F
98.30522934,24.31727006,F
98.50499778,23.26221321,F
76.59787631,25.82577464,F
95.82870665,23.97664045,F
97.22147854,22.95031581,F
100.4403531,24.27238663,F
83.21866729,22.87364884,F
97.72067898,24.47530981,F
94.23524982,28.36847835,F
93.24107824,24.0771143,F
86.7299018,20.85196811,F
91.40427367,25.68936006,F
87.07183743,22.63074196,F
89.30484,26.82014899,F
90.18206289,22.57036374,F
106.0349139,22.54717229,F
104.471349,25.72237431,F
97.22122583,25.53086651,F
108.4047579,24.94756338,F
97.75547733,26.3689797,F
90.97417329,25.26576047,F
94.41574378,27.35757035,F
94.79453753,22.71206743,F
94.75953894,25.42657396,F
97.46221971,25.54834667,F
80.41623512,26.13713841,F
94.47324934,24.95515159,F
91.0268782,24.52081721,F
99.92673713,25.91105061,F
92.85673753,24.07328947,F
90.71095993,24.78330267,F
88.23681903,25.08781085,F
83.51603292,25.38400237,F
83.84771852,26.33358821,F
90.65722247,24.24502534,F
94.68575502,24.28502506,F
88.13694773,23.59206276,F
85.16360663,23.88015378,F
99.88422841,26.56941146,F
95.31757362,23.17537298,F
98.2538327,23.12720085,F
98.18312295,25.35882969,F
104.3456436,21.78967815,F
88.72716926,23.4420667,F
99.44039227,26.65869864,F
103.8216922,22.2161273,F
90.85524433,23.44929535,F
94.00826949,25.30835996,F
114.8913272,24.89766221,F
112.0479379,24.59230396,F
84.61358367,22.81491354,F
109.7211771,26.22919289,F
83.16518759,23.7184339,F
99.20269393,25.49994986,F
94.92285062,22.85093303,F
90.11797873,24.69576594,F
96.05266619,24.34991092,F
97.80449272,25.04403932,F
95.3088332,24.71150154,F
98.93803622,25.78776518,F
93.91469727,24.23668242,F
99.06123388,26.75104541,F
89.5788986,24.13010745,F
75.42461582,25.17244294,F
107.3752279,22.95157511,F
87.12832773,26.6531714,F
80.89590299,24.29360621,F
91.35736006,23.77333438,F
103.4912728,28.50708361,F
103.575161,23.48209763,F
89.32973205,24.2614603,F
100.4019408,23.38412028,F
83.44477927,25.18540257,F
94.43929162,26.41376174,F
104.4730982,22.60029871,F
114.109645,23.89631056,F
90.07591632,25.25264996,F
93.61737532,26.01829775,F
99.77363653,25.48959449,F
104.481673,21.07573207,F
98.24392931,22.40989551,F
95.43559954,24.03415218,F
97.51080882,26.41693013,F
83.4303371,25.59115914,F
97.64384177,25.46105573,F
92.32196089,28.29549138,F
103.347161,26.86176,F
93.3119136,23.45282361,F
99.93725799,21.9438195,F
87.95936909,25.43644001,F
91.50731844,25.06656183,F
95.27364406,24.28038309,F
101.1228984,25.78460656,F
96.33988577,23.7878632,F
110.322474,25.38122933,F
90.55101978,27.19959224,F
85.67391485,26.28029109,F
107.0062747,27.16241142,F
98.19899639,25.76666478,F
93.68825804,26.55692558,F
94.66120847,23.7763671,F
85.40645911,23.19226825,F
93.02289453,25.01738919,F
96.9739735,25.47279844,F
102.6467863,25.43205166,F
103.2490517,24.89044465,F
94.17448819,25.80697738,F
101.8059537,24.71214491,F
98.02133128,24.43582715,F
87.71023786,24.25470403,F
93.65508661,27.4418996,F
88.80557027,23.27220491,F
102.6239815,27.03889169,F
77.39315895,22.93445359,F
105.7743651,24.02107045,F
82.91725909,26.28081243,F
102.9410189,22.51526825,F
101.2148372,23.27103053,F
80.50724283,25.87613394,F
98.88110496,25.39971609,F
88.67347454,28.68837126,F
81.4255299,23.01140257,F
97.09608971,21.27780939,F
87.2984249,25.03994018,F
117.2426967,25.68339932,F
87.44615624,21.94719377,F
101.2378756,25.86528699,F
95.05270455,25.95919,F
88.20876224,23.46460678,F
81.08887947,25.10530677,F
93.82650853,24.29745513,F
95.91909387,26.14526462,F
88.99782757,25.44920517,F
105.1677287,23.17887886,F
99.23928278,24.82729735,F
83.82816879,25.67661481,F
98.59146626,26.66862911,F
94.77382088,26.14242779,F
92.54410935,25.75023629,F
97.90870897,21.9530571,F
92.39764225,25.11757024,F
97.444422,24.31178071,F
104.7644567,26.92350677,F
95.8107186,23.30077827,F
87.60412881,25.85232441,F
93.55794031,21.42052608,F
91.59792912,21.07796293,F
100.3332841,24.32115077,F
97.00621583,27.80142386,F
104.1043023,24.55510113,F
88.77977824,26.32061545,F
82.94670266,26.52788873,F
83.48939125,22.58242516,F
86.37541177,24.51187786,F
96.16647935,22.09167517,F
102.273755,26.77083724,F
105.7582167,27.29664636,F
89.71318604,24.41884613,F
94.17478758,24.98308757,F
82.46010129,26.3623322,F
99.72251598,26.52571683,F
87.96001736,24.58973142,F
86.78521235,24.90959815,F
86.98166559,22.8140001,F
81.36725883,26.50229483,F
111.4091608,23.68757667,F
104.7472776,25.34316806,F
107.2254395,22.86545319,F
88.64229093,25.53185321,F
104.299884,27.95046045,F
103.6831393,23.76484411,F
92.81210757,26.43520446,F
87.74838175,27.61898029,F
83.52454024,23.71336873,F
95.44735725,19.40678321,F
91.75763318,22.79796727,F
85.36790173,24.71983004,F
98.20919263,24.68855857,F
99.16834961,25.33481336,F
98.25085451,26.57573349,F
88.54463824,25.54610434,F
80.87810521,25.0362514,F
95.28963279,21.60616464,F
104.8046593,24.48334076,F
96.89205931,25.09893698,F
108.3325183,23.51222565,F
82.43618904,24.40003194,F
107.0647226,26.39954084,F
90.8655821,27.98096117,F
112.773879,25.85910179,F
106.0583364,24.93821598,F
94.01585435,25.11131575,F
74.77494444,24.87133615,F
90.86952236,26.31302987,F
95.38669383,24.31416032,F
87.52209121,24.41139255,F
91.00311693,27.22515729,F
83.6395475,25.08844945,F
88.21215802,23.4003704,F
100.0857255,24.05215915,F
105.7400883,22.62001091,F
89.40198159,23.5775729,F
102.1085572,23.49793765,F
95.95061646,24.5728381,F
111.6640996,25.14344804,F
92.64644268,25.04954686,F
88.42557553,23.59580779,F
95.61169544,25.56773249,F
94.26909241,21.92443952,F
89.52993193,25.75515425,F
93.04150626,24.49650696,F
82.28961413,25.84409618,F
96.77748843,24.92977655,F
87.47884991,26.41608355,F
94.31460172,25.99913823,F
102.8138365,23.22336211,F
91.00540088,26.40614692,F
89.24015861,23.2493288,F
97.07915073,27.47018386,F
90.98089932,25.27385939,F
101.6911534,24.42613014,F
95.75269172,26.29933476,F
89.55118565,24.72680921,F
95.12089332,24.55316275,F
89.95736983,24.52860054,F
113.8470338,25.00619008,F
98.87139239,25.89910478,F
97.42357526,25.74681973,F
94.9363921,23.87558985,F
99.17656799,22.25412267,F
102.1477898,25.67023763,F
106.6727749,26.91843206,F
89.86373499,24.10551565,F
93.30081201,23.70082129,F
96.26365371,24.84811535,F
106.4279148,25.76746224,F
85.6076578,23.97263855,F
90.6449647,23.13895679,F
96.53339159,24.00817268,F
84.79374832,24.15031863,F
101.5572894,19.46000881,F
100.3524585,22.99827525,F
108.8098433,23.35466306,F
99.00519733,27.9975504,F
88.21177903,24.78778008,F
102.6036882,22.56247285,F
87.61228613,24.99740436,F
92.22854023,25.95435278,F
106.0495044,25.84202367,F
90.05016946,23.01817862,F
78.12497455,26.93857452,F
94.03129201,25.70483631,F
109.1035742,25.96085889,F
99.46194707,25.81187792,F
92.92143568,25.68547353,F
89.69645956,27.340682,F
87.50197184,23.17932382,F
86.29513918,24.77232069,F
72.26818853,22.69453438,F
94.5864732,23.17590393,F
99.6650547,26.52692784,F
85.38593121,27.16692978,F
94.65336761,28.88823182,F
98.89924778,27.29005239,F
80.1256316,22.91571651,F
97.42624966,23.82014604,F
99.36879762,25.67818011,F
93.88172,23.35054888,F
93.78696467,24.79314542,F
98.05628922,24.55491543,F
95.98469421,25.24735643,F
80.69857068,21.99020012,F
102.2257811,26.18254182,F
100.9929224,23.39772064,F
97.87985494,23.92801158,F
87.92257728,28.75894704,F
87.3876145,25.49238236,F
103.6220963,26.60387539,F
95.83018558,27.10140209,F
83.53689386,23.49168611,F
94.27720906,23.53900107,F
93.32676457,24.03327816,F
84.2590232,25.48998394,F
98.30221359,26.56772313,F
97.01283437,22.32401825,F
80.21688123,23.85175472,F
106.3953389,25.32199673,F
84.47643846,23.92774658,F
102.777199,24.59795466,F
89.96986043,25.94218056,F
104.8306856,28.41987099,F
99.22328514,22.05108022,F
89.91946189,26.86593038,F
95.76824983,25.7707709,F
98.99770098,24.17703856,F
96.93054381,25.25192665,F
99.80795347,19.60907735,F
98.77348244,24.84979521,F
108.1128413,23.58073238,F
101.7872843,24.91563756,F
88.02813166,25.95875904,F
89.2328507,23.72537545,F
99.36341099,24.34609216,F
84.5205099,26.74913592,F
92.49768277,24.9262614,F
92.06237646,21.50182151,F
91.07830921,25.60239213,F
92.04616066,26.1239546,F
111.8020711,22.14286771,F
90.500763,22.68100388,F
85.55268637,25.18769947,F
102.5222309,25.07351028,F
98.44898188,25.85570855,F
85.2064353,28.93420839,F
90.95071833,25.14230395,F
95.27959659,25.54565376,F
93.59892841,24.1939523,F
93.44596741,23.88729588,F
98.63488233,24.50039636,F
96.96677721,26.35435342,F
84.30221172,22.61785723,F
102.4856135,22.7461659,F
91.30832514,24.65434008,F
103.5887131,26.97441368,F
83.28331888,26.84104796,F
97.68877556,22.83782549,F
78.48626146,25.34691842,F
86.57429276,24.9006524,F
90.40605854,27.07165061,F
92.18411442,24.38924053,F
100.4230171,24.75845052,F
96.34005218,25.36620858,F
105.446577,24.40778858,F
102.13059,23.07985682,F
81.56659044,22.02682171,F
105.130842,24.10005278,F
80.63628118,25.45308596,F
98.4501752,24.6284704,F
93.1286045,25.04393494,F
91.6198416,24.21514078,F
99.35942482,24.57858331,F
97.69724229,24.73412844,F
104.594707,25.80217953,F
88.83598821,26.62422404,F
110.0417806,23.41523281,F
93.28968953,26.01303789,F
101.6952621,25.43913326,F
91.06658553,23.14290127,F
92.83019041,25.63095287,F
106.3320815,24.93830262,F
101.0109402,25.79270556,F
89.91268848,26.85122994,F
103.0993539,24.75744751,F
113.1354553,26.365905,F
99.25588294,23.04542121,F
84.3483305,23.94720728,F
96.92953942,24.17449772,F
103.605477,22.95022423,F
95.8050497,22.68175856,F
109.1641352,25.18923172,F
93.97300815,25.29121626,F
90.31576771,27.14240297,F
97.86276067,21.71263872,F
93.28270591,25.35022882,F
111.1836441,26.39798577,F
113.3871789,23.20450137,F
102.1223053,27.12221382,F
112.1734925,26.83438631,F
78.8464322,28.15460686,F
92.72313613,26.10317518,F
91.43257469,27.04789427,F
98.52487623,26.00950575,F
96.71681863,25.06912273,F
77.29585602,24.23822508,F
100.248098,26.68833868,F
93.52075212,27.28781506,F
109.9395148,20.47833398,F
92.80274411,25.67817025,F
89.69761112,22.64674326,F
85.60046102,25.13772015,F
90.73622753,25.63113845,F
98.7498703,27.36269782,F
99.67277594,27.10378954,F
100.792098,26.51789926,F
87.12584642,23.35673906,F
94.12373466,27.34839048,F
92.64843906,23.42563749,F
95.54665254,22.69436427,F
88.89237388,24.73824174,F
91.31942398,20.79065872,F
96.58624163,25.6008924,F
104.1603914,25.86141427,F
94.22836197,22.29126573,F
88.5022684,24.3900596,F
89.91858972,23.06188321,F
107.9373356,25.67989905,F
94.57865072,22.2392605,F
101.1783075,26.33959485,F
94.92365941,27.66124316,F
88.14476625,24.17173029,F
105.6472931,25.75661908,F
113.9870853,26.13595398,F
98.06995326,24.53812213,F
106.9808431,22.43339876,F
93.5022215,24.94240737,F
91.92591801,23.21253326,F
98.74529555,24.05589505,F
105.0308862,25.05598189,F
90.3132978,22.90184179,F
86.3789652,24.13735147,F
83.68863195,23.97465917,F
91.16546587,26.42064687,F
89.98475091,23.23028639,F
96.18305578,24.44293956,F
109.5014827,23.58594129,F
75.85356142,24.15977619,F
84.94138941,22.90103233,F
86.9911926,25.30785006,F
111.6000705,24.23746672,F
86.23054821,26.59413786,F
103.1437995,27.26027575,F
93.59195283,26.46593974,F
110.7297925,25.47127335,F
91.87528338,23.39572324,F
99.2193663,25.75619202,F
110.8679559,27.94341985,F
80.36557614,25.09399227,F
93.0839474,25.14173424,F
93.99321274,22.86394535,F
77.01304367,23.44868291,F
87.70916746,24.15876599,F
82.95587335,25.90455389,F
103.0362815,23.93403765,F
98.05832977,24.29809173,F
114.1491925,27.32826987,F
112.4783419,27.96407226,F
77.08136801,21.03490701,F
100.5088299,23.54004856,F
82.34222659,24.62046074,F
91.65775034,26.14036183,F
105.4728759,27.42378805,F
90.60116601,23.89618987,F
92.86334398,24.99851774,F
108.5057024,25.0785318,F
112.1578501,25.82873154,F
76.71335589,24.46921973,F
76.27212677,23.00970866,F
84.78548525,21.34137005,F
88.90275791,29.18734566,F
87.17179029,24.62375684,F
82.82373262,24.64978537,F
106.8986369,22.59273303,F
80.01189919,22.8079271,F
111.0690432,24.52274816,F
97.12059493,24.50202208,F
